con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	0.975	0.752
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.541	0.438
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.346	0.282
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.249	0.197
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	1.656	1.26
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	0.853	0.66
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.523	0.409
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	0.365	0.288
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	0.275	0.222
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	0.57	0.484
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	0.332	0.298
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.233	0.215
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.182	0.17
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.151	0.141
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	2.057	1.651
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	1.211	1.036
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.848	0.761
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.659	0.605
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.544	0.501
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	1.71	1.48
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.975	0.868
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.679	0.606
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.53	0.472
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.441	0.394
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.509	0.404
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.294	0.248
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.199	0.175
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.147	0.134
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.116	0.106
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	1.794	1.392
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	1.072	0.867
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.745	0.627
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.562	0.488
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.448	0.396
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	1.597	1.263
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.885	0.736
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.58	0.498
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.42	0.37
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.323	0.291
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.391	0.315
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.201	0.171
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.123	0.106
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.084	0.073
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.062	0.054
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	1.369	1.082
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.729	0.596
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.458	0.382
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.318	0.269
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.237	0.202
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	1.253	1.024
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.634	0.547
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.385	0.339
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.264	0.233
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.196	0.175
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.382	0.307
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.198	0.164
