con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-5.0	0.326	0.267
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.273	0.22
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.0	0.236	0.191
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.0	0.96	0.777
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.0	0.745	0.584
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-5.0	0.595	0.456
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.491	0.374
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.0	0.42	0.323
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.0	0.158	0.138
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.0	0.118	0.102
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-5.0	0.09	0.077
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.07	0.06
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.0	0.057	0.049
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.0	0.45	0.396
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.0	0.337	0.292
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-5.0	0.257	0.221
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.203	0.174
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.0	0.165	0.142
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.0	0.799	0.701
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.0	0.591	0.512
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-5.0	0.445	0.381
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.344	0.292
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.0	0.276	0.234
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.0	0.158	0.143
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.0	0.117	0.106
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-5.0	0.089	0.08
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.069	0.062
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.0	0.056	0.05
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.0	0.449	0.413
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.0	0.335	0.305
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-5.0	0.255	0.231
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.2	0.181
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.0	0.163	0.147
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.0	0.8	0.716
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.0	0.589	0.52
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-5.0	0.441	0.385
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.34	0.294
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.0	0.272	0.234
