subject	model	motion	con	eff_est
sub-95	CueMod	opt2	Lgain-Base	0.31012555718542706
sub-95	CueMod	opt3	Lgain-Base	0.2605830522142908
sub-95	CueMod	opt4	Lgain-Base	0.2605830522142908
sub-95	FixMod	opt1	Lgain-Base	0.49654474739676
sub-95	FixMod	opt2	Lgain-Base	0.2860879265911792
sub-95	FixMod	opt3	Lgain-Base	0.2456279224067114
sub-95	FixMod	opt4	Lgain-Base	0.2456279224067114
sub-131	AntMod	opt1	Lgain-Base	1.066604766346415
sub-131	AntMod	opt2	Lgain-Base	0.8196052787638786
sub-131	AntMod	opt3	Lgain-Base	0.7509687546062236
sub-131	AntMod	opt4	Lgain-Base	0.6979139055669001
sub-131	CueMod	opt1	Lgain-Base	0.4905778735772141
sub-131	CueMod	opt2	Lgain-Base	0.3927563529496402
sub-131	CueMod	opt3	Lgain-Base	0.3590141659944368
sub-131	CueMod	opt4	Lgain-Base	0.3351610756489968
sub-131	FixMod	opt1	Lgain-Base	0.4921998780466306
sub-131	FixMod	opt2	Lgain-Base	0.38808778920530895
sub-131	FixMod	opt3	Lgain-Base	0.3187138422075165
sub-131	FixMod	opt4	Lgain-Base	0.29003771707082016
sub-34	AntMod	opt1	Lgain-Base	1.0745616191220622
sub-34	AntMod	opt2	Lgain-Base	0.727886642742825
sub-34	AntMod	opt3	Lgain-Base	0.6491504442204008
sub-34	AntMod	opt4	Lgain-Base	0.6369494376675897
sub-34	CueMod	opt1	Lgain-Base	0.500340269074756
sub-34	CueMod	opt2	Lgain-Base	0.4146441339554298
sub-34	CueMod	opt3	Lgain-Base	0.3715924931763368
sub-34	CueMod	opt4	Lgain-Base	0.3631013507051081
sub-34	FixMod	opt1	Lgain-Base	0.49907830319811064
sub-34	FixMod	opt2	Lgain-Base	0.3470277575341565
sub-34	FixMod	opt3	Lgain-Base	0.3027189578219206
sub-34	FixMod	opt4	Lgain-Base	0.29828725165042325
sub-79	AntMod	opt1	Lgain-Base	1.088676791744597
sub-79	AntMod	opt2	Lgain-Base	0.893893041969956
sub-79	AntMod	opt3	Lgain-Base	0.7639003414920984
sub-79	AntMod	opt4	Lgain-Base	0.7631237639400228
sub-79	CueMod	opt1	Lgain-Base	0.5009273989634305
sub-79	CueMod	opt2	Lgain-Base	0.44324795842793413
sub-79	CueMod	opt3	Lgain-Base	0.39432265845951997
sub-79	CueMod	opt4	Lgain-Base	0.39088324598950686
sub-79	FixMod	opt1	Lgain-Base	0.502416488854981
sub-79	FixMod	opt2	Lgain-Base	0.4094255073334415
sub-79	FixMod	opt3	Lgain-Base	0.33924876494715317
sub-79	FixMod	opt4	Lgain-Base	0.33889760339679753
sub-81	AntMod	opt1	Lgain-Base	1.069213087314833
sub-81	AntMod	opt2	Lgain-Base	0.7954877154523324
sub-81	AntMod	opt3	Lgain-Base	0.661795089707632
sub-81	AntMod	opt4	Lgain-Base	0.5978766393548527
sub-81	CueMod	opt1	Lgain-Base	0.498282496491124
sub-81	CueMod	opt2	Lgain-Base	0.4129872018178399
sub-81	CueMod	opt3	Lgain-Base	0.3632996131036556
sub-81	CueMod	opt4	Lgain-Base	0.3295308361206706
sub-81	FixMod	opt1	Lgain-Base	0.49738516500584296
sub-81	FixMod	opt2	Lgain-Base	0.40232530992573823
sub-81	FixMod	opt3	Lgain-Base	0.33335742606996543
sub-81	FixMod	opt4	Lgain-Base	0.320852268945506
sub-102	AntMod	opt1	Lgain-Base	1.081809049965221
sub-102	AntMod	opt2	Lgain-Base	0.8846858325219027
sub-102	AntMod	opt3	Lgain-Base	0.705584828118845
sub-102	AntMod	opt4	Lgain-Base	0.7037341251128009
sub-102	CueMod	opt1	Lgain-Base	0.5005467927944643
sub-102	CueMod	opt2	Lgain-Base	0.4361765428623604
sub-102	CueMod	opt3	Lgain-Base	0.325921687245822
sub-102	CueMod	opt4	Lgain-Base	0.3236806323108977
sub-102	FixMod	opt1	Lgain-Base	0.5007686490959997
sub-102	FixMod	opt2	Lgain-Base	0.3974975301434698
sub-102	FixMod	opt3	Lgain-Base	0.31268153758662853
sub-102	FixMod	opt4	Lgain-Base	0.3126803326773997
sub-39	AntMod	opt1	Lgain-Base	1.0666486461009157
sub-39	AntMod	opt2	Lgain-Base	0.6016277402401771
sub-39	AntMod	opt3	Lgain-Base	0.5376105452926894
sub-39	AntMod	opt4	Lgain-Base	0.533809049141907
sub-39	CueMod	opt1	Lgain-Base	0.4994330783068611
sub-39	CueMod	opt2	Lgain-Base	0.34980939141350054
sub-39	CueMod	opt3	Lgain-Base	0.289357111367359
sub-39	CueMod	opt4	Lgain-Base	0.2891866312293524
sub-39	FixMod	opt1	Lgain-Base	0.49752955063622983
sub-39	FixMod	opt2	Lgain-Base	0.360532799037779
sub-39	FixMod	opt3	Lgain-Base	0.206390106777335
sub-39	FixMod	opt4	Lgain-Base	0.20593670285535332
sub-89	AntMod	opt1	Lgain-Base	1.0834775353061015
sub-89	AntMod	opt2	Lgain-Base	0.7262954740256776
sub-89	AntMod	opt3	Lgain-Base	0.595064770701089
sub-89	AntMod	opt4	Lgain-Base	0.4990042521339347
sub-89	CueMod	opt1	Lgain-Base	0.5001080165265219
sub-89	CueMod	opt2	Lgain-Base	0.2894962904242667
sub-89	CueMod	opt3	Lgain-Base	0.2615964726481058
sub-89	CueMod	opt4	Lgain-Base	0.22179060484981775
sub-89	FixMod	opt1	Lgain-Base	0.5004413704161828
sub-89	FixMod	opt2	Lgain-Base	0.320225052784135
sub-89	FixMod	opt3	Lgain-Base	0.238631721657614
sub-89	FixMod	opt4	Lgain-Base	0.20390747313766006
sub-17	AntMod	opt1	Lgain-Base	1.0404028375631436
sub-17	AntMod	opt2	Lgain-Base	0.6753090152748995
sub-17	AntMod	opt3	Lgain-Base	0.6035592583006222
sub-17	AntMod	opt4	Lgain-Base	0.5924741790038894
sub-17	CueMod	opt1	Lgain-Base	0.4852489616494171
sub-17	CueMod	opt2	Lgain-Base	0.30867760117115883
sub-17	CueMod	opt3	Lgain-Base	0.2230711946497058
sub-17	CueMod	opt4	Lgain-Base	0.22091183457040203
sub-17	FixMod	opt1	Lgain-Base	0.48922879312096107
sub-17	FixMod	opt2	Lgain-Base	0.3060968763714082
sub-17	FixMod	opt3	Lgain-Base	0.24790908944018342
sub-17	FixMod	opt4	Lgain-Base	0.236678399343271
sub-110	AntMod	opt1	Lgain-Base	1.1887350468045588
sub-110	AntMod	opt2	Lgain-Base	0.8497938685511521
sub-110	AntMod	opt3	Lgain-Base	0.699005887238763
sub-110	AntMod	opt4	Lgain-Base	0.699005887238763
sub-110	CueMod	opt1	Lgain-Base	0.5449628459544517
sub-110	CueMod	opt2	Lgain-Base	0.477400991953129
sub-110	CueMod	opt3	Lgain-Base	0.42142168615719305
sub-110	CueMod	opt4	Lgain-Base	0.42142168615719305
sub-110	FixMod	opt1	Lgain-Base	0.5087680463041746
sub-110	FixMod	opt2	Lgain-Base	0.3819867520973341
sub-110	FixMod	opt3	Lgain-Base	0.2874517294134872
sub-110	FixMod	opt4	Lgain-Base	0.2874517294134872
sub-88	AntMod	opt1	Lgain-Base	1.1782491182388946
sub-88	AntMod	opt2	Lgain-Base	0.6611571499077082
sub-88	AntMod	opt3	Lgain-Base	0.4670119570320152
sub-88	AntMod	opt4	Lgain-Base	0.4381784908021194
sub-88	CueMod	opt1	Lgain-Base	0.5381188694207912
sub-88	CueMod	opt2	Lgain-Base	0.3949740140464074
sub-88	CueMod	opt3	Lgain-Base	0.33509780002521344
sub-88	CueMod	opt4	Lgain-Base	0.32502656975368893
sub-88	FixMod	opt1	Lgain-Base	0.5055368321671192
sub-88	FixMod	opt2	Lgain-Base	0.3329638047061952
sub-88	FixMod	opt3	Lgain-Base	0.2773286915707307
sub-88	FixMod	opt4	Lgain-Base	0.2737216801842256
sub-162	AntMod	opt1	Lgain-Base	1.086685914660892
sub-162	AntMod	opt2	Lgain-Base	0.6462742250674385
sub-162	AntMod	opt3	Lgain-Base	0.6165902120305173
sub-162	AntMod	opt4	Lgain-Base	0.6165902120305173
sub-162	CueMod	opt1	Lgain-Base	0.5022406675824578
sub-162	CueMod	opt2	Lgain-Base	0.30083217559130015
sub-162	CueMod	opt3	Lgain-Base	0.2744452350426033
sub-162	CueMod	opt4	Lgain-Base	0.2744452350426033
sub-162	FixMod	opt1	Lgain-Base	0.5033871088443227
sub-162	FixMod	opt2	Lgain-Base	0.27837465666140637
sub-162	FixMod	opt3	Lgain-Base	0.2563660531315875
sub-162	FixMod	opt4	Lgain-Base	0.2563660531315875
sub-91	AntMod	opt1	Lgain-Base	1.082794412637436
sub-91	AntMod	opt2	Lgain-Base	0.821283428652472
sub-91	AntMod	opt3	Lgain-Base	0.6463143121036401
sub-91	AntMod	opt4	Lgain-Base	0.5896963850371992
sub-91	CueMod	opt1	Lgain-Base	0.4999423466916624
sub-91	CueMod	opt2	Lgain-Base	0.3799600642115242
sub-91	CueMod	opt3	Lgain-Base	0.3432822236915568
sub-91	CueMod	opt4	Lgain-Base	0.3165509114386573
sub-91	FixMod	opt1	Lgain-Base	0.4989491038726408
sub-91	FixMod	opt2	Lgain-Base	0.33388786313031454
sub-91	FixMod	opt3	Lgain-Base	0.22080977884131692
sub-91	FixMod	opt4	Lgain-Base	0.20072480052230784
sub-40	AntMod	opt1	Lgain-Base	1.1390837662176563
sub-40	AntMod	opt2	Lgain-Base	0.8577100591750231
sub-40	AntMod	opt3	Lgain-Base	0.7819541210417726
sub-40	AntMod	opt4	Lgain-Base	0.7658221978981128
sub-40	CueMod	opt1	Lgain-Base	0.5254916324269425
sub-40	CueMod	opt2	Lgain-Base	0.4208399003071278
sub-40	CueMod	opt3	Lgain-Base	0.3835677244491291
sub-40	CueMod	opt4	Lgain-Base	0.3692102238966818
sub-40	FixMod	opt1	Lgain-Base	0.495914862576342
sub-40	FixMod	opt2	Lgain-Base	0.3987535564947813
sub-40	FixMod	opt3	Lgain-Base	0.3414037379662621
sub-40	FixMod	opt4	Lgain-Base	0.34102295042789754
sub-48	AntMod	opt1	Lgain-Base	1.0387691297245052
sub-48	AntMod	opt2	Lgain-Base	0.7250479249576695
sub-48	AntMod	opt3	Lgain-Base	0.6337020490107719
sub-48	AntMod	opt4	Lgain-Base	0.6337020490107719
sub-48	CueMod	opt1	Lgain-Base	0.4869816590102682
sub-48	CueMod	opt2	Lgain-Base	0.39732242056167594
sub-48	CueMod	opt3	Lgain-Base	0.3483140605017705
sub-48	CueMod	opt4	Lgain-Base	0.3483140605017705
sub-48	FixMod	opt1	Lgain-Base	0.4864498247674793
sub-48	FixMod	opt2	Lgain-Base	0.3383639402842641
sub-48	FixMod	opt3	Lgain-Base	0.2623020378221729
sub-48	FixMod	opt4	Lgain-Base	0.2623020378221729
sub-64	AntMod	opt1	Lgain-Base	1.1388207655226368
sub-64	AntMod	opt2	Lgain-Base	0.8400624164195865
sub-64	AntMod	opt3	Lgain-Base	0.8081253055512208
sub-64	AntMod	opt4	Lgain-Base	0.8081253055512208
sub-64	CueMod	opt1	Lgain-Base	0.5274230638519479
sub-64	CueMod	opt2	Lgain-Base	0.4484818551369943
sub-64	CueMod	opt3	Lgain-Base	0.3467399487935155
sub-64	CueMod	opt4	Lgain-Base	0.3467399487935155
sub-64	FixMod	opt1	Lgain-Base	0.49248353618882984
sub-64	FixMod	opt2	Lgain-Base	0.35440555690765907
sub-64	FixMod	opt3	Lgain-Base	0.2680345401420742
sub-64	FixMod	opt4	Lgain-Base	0.2680345401420742
sub-123	AntMod	opt1	Lgain-Base	1.1412271375330776
sub-123	AntMod	opt2	Lgain-Base	0.8420517331794384
sub-123	AntMod	opt3	Lgain-Base	0.7607315317957553
sub-123	AntMod	opt4	Lgain-Base	0.7607315317957553
sub-123	CueMod	opt1	Lgain-Base	0.523263200400574
sub-123	CueMod	opt2	Lgain-Base	0.4188019462899416
sub-123	CueMod	opt3	Lgain-Base	0.35199941999094686
sub-123	CueMod	opt4	Lgain-Base	0.35199941999094686
sub-123	FixMod	opt1	Lgain-Base	0.49513693119961477
sub-123	FixMod	opt2	Lgain-Base	0.3823696513091127
sub-123	FixMod	opt3	Lgain-Base	0.3494502741952412
sub-123	FixMod	opt4	Lgain-Base	0.3494502741952412
sub-26	AntMod	opt1	Lgain-Base	1.09935630933587
sub-26	AntMod	opt2	Lgain-Base	0.7111151106996723
sub-26	AntMod	opt3	Lgain-Base	0.6105727179431127
sub-26	AntMod	opt4	Lgain-Base	0.6105727179431127
sub-26	CueMod	opt1	Lgain-Base	0.5024983351453192
sub-26	CueMod	opt2	Lgain-Base	0.422388911484862
sub-26	CueMod	opt3	Lgain-Base	0.3428792046291915
sub-26	CueMod	opt4	Lgain-Base	0.3428792046291915
sub-26	FixMod	opt1	Lgain-Base	0.5032549067447486
sub-26	FixMod	opt2	Lgain-Base	0.37574829972364915
sub-26	FixMod	opt3	Lgain-Base	0.3171658249134125
sub-26	FixMod	opt4	Lgain-Base	0.3171658249134125
sub-144	AntMod	opt1	Lgain-Base	1.1597186536904536
sub-144	AntMod	opt2	Lgain-Base	0.8406171768742798
sub-144	AntMod	opt3	Lgain-Base	0.7104294731591899
sub-144	AntMod	opt4	Lgain-Base	0.7007185749360563
sub-144	CueMod	opt1	Lgain-Base	0.5399338498463027
sub-144	CueMod	opt2	Lgain-Base	0.45719457550320836
sub-144	CueMod	opt3	Lgain-Base	0.3502654637558221
sub-144	CueMod	opt4	Lgain-Base	0.3494576390194749
sub-144	FixMod	opt1	Lgain-Base	0.499499377040724
sub-144	FixMod	opt2	Lgain-Base	0.39861621693910215
sub-144	FixMod	opt3	Lgain-Base	0.23872133338102786
sub-144	FixMod	opt4	Lgain-Base	0.23445494811230944
sub-104	AntMod	opt1	Lgain-Base	1.062132574744438
sub-104	AntMod	opt2	Lgain-Base	0.8858741367567038
sub-104	AntMod	opt3	Lgain-Base	0.7468950090500621
sub-104	AntMod	opt4	Lgain-Base	0.7219922453519776
sub-104	CueMod	opt1	Lgain-Base	0.49057404240816604
sub-104	CueMod	opt2	Lgain-Base	0.4363033857188282
sub-104	CueMod	opt3	Lgain-Base	0.39687617840664857
sub-104	CueMod	opt4	Lgain-Base	0.38186828860338806
sub-104	FixMod	opt1	Lgain-Base	0.4926497945831405
sub-104	FixMod	opt2	Lgain-Base	0.42159837560613445
sub-104	FixMod	opt3	Lgain-Base	0.36626069125465516
sub-104	FixMod	opt4	Lgain-Base	0.34510954152167306
sub-119	AntMod	opt1	Lgain-Base	1.1865035863240947
sub-119	AntMod	opt2	Lgain-Base	0.8325518114878511
sub-119	AntMod	opt3	Lgain-Base	0.7636852873047895
sub-119	AntMod	opt4	Lgain-Base	0.7292034294460553
sub-119	CueMod	opt1	Lgain-Base	0.548721289679406
sub-119	CueMod	opt2	Lgain-Base	0.39322784567357816
sub-119	CueMod	opt3	Lgain-Base	0.3498185971632286
sub-119	CueMod	opt4	Lgain-Base	0.33468763580665606
sub-119	FixMod	opt1	Lgain-Base	0.502967599937098
sub-119	FixMod	opt2	Lgain-Base	0.3776191255493744
sub-119	FixMod	opt3	Lgain-Base	0.3198143128123335
sub-119	FixMod	opt4	Lgain-Base	0.3091408513760469
sub-109	AntMod	opt1	Lgain-Base	1.1007973785717584
sub-109	AntMod	opt2	Lgain-Base	0.487840356361365
sub-109	AntMod	opt3	Lgain-Base	0.3842253725237448
sub-109	AntMod	opt4	Lgain-Base	0.3777078829011862
sub-109	CueMod	opt1	Lgain-Base	0.5024532312979613
sub-109	CueMod	opt2	Lgain-Base	0.3314281742958157
sub-109	CueMod	opt3	Lgain-Base	0.2568295034531216
sub-109	CueMod	opt4	Lgain-Base	0.2439274714721435
sub-109	FixMod	opt1	Lgain-Base	0.505546100327495
sub-109	FixMod	opt2	Lgain-Base	0.33556483035202217
sub-109	FixMod	opt3	Lgain-Base	0.22094067600734224
sub-109	FixMod	opt4	Lgain-Base	0.21632844204999846
sub-118	AntMod	opt1	Lgain-Base	1.1098516697439837
sub-118	AntMod	opt2	Lgain-Base	0.6527492997522876
sub-118	AntMod	opt3	Lgain-Base	0.5470575221791335
sub-118	AntMod	opt4	Lgain-Base	0.5468862241587824
sub-118	CueMod	opt1	Lgain-Base	0.5142343346992033
sub-118	CueMod	opt2	Lgain-Base	0.3241032899916126
sub-118	CueMod	opt3	Lgain-Base	0.2628081298774494
sub-118	CueMod	opt4	Lgain-Base	0.25700204763966267
sub-118	FixMod	opt1	Lgain-Base	0.48513253872276335
sub-118	FixMod	opt2	Lgain-Base	0.29557053213661044
sub-118	FixMod	opt3	Lgain-Base	0.2394610448949685
sub-118	FixMod	opt4	Lgain-Base	0.23482960812264364
sub-167	AntMod	opt1	Lgain-Base	1.0803492399848733
sub-167	AntMod	opt2	Lgain-Base	0.8325477675740445
sub-167	AntMod	opt3	Lgain-Base	0.6572868673347836
sub-167	AntMod	opt4	Lgain-Base	0.6572868673347836
sub-167	CueMod	opt1	Lgain-Base	0.5007808205680234
sub-167	CueMod	opt2	Lgain-Base	0.3900948090306371
sub-167	CueMod	opt3	Lgain-Base	0.34155362192032657
sub-167	CueMod	opt4	Lgain-Base	0.34155362192032657
sub-167	FixMod	opt1	Lgain-Base	0.49947188466189246
sub-167	FixMod	opt2	Lgain-Base	0.3845469429092234
sub-167	FixMod	opt3	Lgain-Base	0.31633125061609774
sub-167	FixMod	opt4	Lgain-Base	0.31633125061609774
sub-24	AntMod	opt1	Lgain-Base	1.0995110980842928
sub-24	AntMod	opt2	Lgain-Base	0.5901363255010996
sub-24	AntMod	opt3	Lgain-Base	0.5078687255571506
sub-24	AntMod	opt4	Lgain-Base	0.5078616590589672
sub-24	CueMod	opt1	Lgain-Base	0.4998375607609361
sub-24	CueMod	opt2	Lgain-Base	0.3728115992482121
sub-24	CueMod	opt3	Lgain-Base	0.31255858704504375
sub-24	CueMod	opt4	Lgain-Base	0.31181785642944393
sub-24	FixMod	opt1	Lgain-Base	0.4834951967420028
sub-24	FixMod	opt2	Lgain-Base	0.3092943870974948
sub-24	FixMod	opt3	Lgain-Base	0.2881228681925093
sub-24	FixMod	opt4	Lgain-Base	0.28757429124064465
sub-08	AntMod	opt1	Lgain-Base	1.056274251904333
sub-08	AntMod	opt2	Lgain-Base	0.8351295310150338
sub-08	AntMod	opt3	Lgain-Base	0.6979154248672743
sub-08	AntMod	opt4	Lgain-Base	0.6548479221816397
sub-08	CueMod	opt1	Lgain-Base	0.4978283101696659
sub-08	CueMod	opt2	Lgain-Base	0.3893598890197053
sub-08	CueMod	opt3	Lgain-Base	0.3146123263524032
sub-08	CueMod	opt4	Lgain-Base	0.3005668871978915
sub-08	FixMod	opt1	Lgain-Base	0.4938025037982808
sub-08	FixMod	opt2	Lgain-Base	0.413623353259233
sub-08	FixMod	opt3	Lgain-Base	0.23362381162282794
sub-08	FixMod	opt4	Lgain-Base	0.20948035589429576
sub-22	AntMod	opt1	Lgain-Base	1.173046088648224
sub-22	AntMod	opt2	Lgain-Base	0.8145440025724149
sub-22	AntMod	opt3	Lgain-Base	0.7598088884584429
sub-22	AntMod	opt4	Lgain-Base	0.7598088884584429
sub-22	CueMod	opt1	Lgain-Base	0.540938977478975
sub-22	CueMod	opt2	Lgain-Base	0.3751791137046442
sub-22	CueMod	opt3	Lgain-Base	0.3238354264416724
sub-22	CueMod	opt4	Lgain-Base	0.3238354264416724
sub-22	FixMod	opt1	Lgain-Base	0.5028998121529085
sub-22	FixMod	opt2	Lgain-Base	0.31306398692779347
sub-22	FixMod	opt3	Lgain-Base	0.2912809550971883
sub-22	FixMod	opt4	Lgain-Base	0.2912809550971883
sub-75	AntMod	opt1	Lgain-Base	1.0714648467017935
sub-75	AntMod	opt2	Lgain-Base	0.7515281068247901
sub-75	AntMod	opt3	Lgain-Base	0.6881989878307284
sub-75	AntMod	opt4	Lgain-Base	0.6863534402306481
sub-75	CueMod	opt1	Lgain-Base	0.5002925148555635
sub-75	CueMod	opt2	Lgain-Base	0.4131589111672125
sub-75	CueMod	opt3	Lgain-Base	0.3778366277510722
sub-75	CueMod	opt4	Lgain-Base	0.3768744729394302
sub-75	FixMod	opt1	Lgain-Base	0.49642757171699736
sub-75	FixMod	opt2	Lgain-Base	0.30406465531843163
sub-75	FixMod	opt3	Lgain-Base	0.2692343395210654
sub-75	FixMod	opt4	Lgain-Base	0.26730932515218087
sub-207	AntMod	opt1	Lgain-Base	1.0676556536920812
sub-207	AntMod	opt2	Lgain-Base	0.7358824470367283
sub-207	AntMod	opt3	Lgain-Base	0.6836287023353285
sub-207	AntMod	opt4	Lgain-Base	0.6078270252845287
sub-207	CueMod	opt1	Lgain-Base	0.49392081584137776
sub-207	CueMod	opt2	Lgain-Base	0.3906533407640415
sub-207	CueMod	opt3	Lgain-Base	0.3432038473060445
sub-207	CueMod	opt4	Lgain-Base	0.3118353659140986
sub-207	FixMod	opt1	Lgain-Base	0.49641212447111627
sub-207	FixMod	opt2	Lgain-Base	0.3512074917789979
sub-207	FixMod	opt3	Lgain-Base	0.2765912796217886
sub-207	FixMod	opt4	Lgain-Base	0.2484877167908851
sub-92	AntMod	opt1	Lgain-Base	1.1277297218746858
sub-92	AntMod	opt2	Lgain-Base	0.8041197455886908
sub-92	AntMod	opt3	Lgain-Base	0.664334877049942
sub-92	AntMod	opt4	Lgain-Base	0.6594544823640003
sub-92	CueMod	opt1	Lgain-Base	0.5264017094208531
sub-92	CueMod	opt2	Lgain-Base	0.3842884717957271
sub-92	CueMod	opt3	Lgain-Base	0.320464860761453
sub-92	CueMod	opt4	Lgain-Base	0.31301941969977487
sub-92	FixMod	opt1	Lgain-Base	0.48983893880981944
sub-92	FixMod	opt2	Lgain-Base	0.35404144348984684
sub-92	FixMod	opt3	Lgain-Base	0.2908837310222951
sub-92	FixMod	opt4	Lgain-Base	0.28880906912694193
sub-37	AntMod	opt1	Lgain-Base	1.176097430352953
sub-37	AntMod	opt2	Lgain-Base	0.8744052481435416
sub-37	AntMod	opt3	Lgain-Base	0.7638982043158508
sub-37	AntMod	opt4	Lgain-Base	0.6661665952685623
sub-37	CueMod	opt1	Lgain-Base	0.5417494512255236
sub-37	CueMod	opt2	Lgain-Base	0.3963108154597713
sub-37	CueMod	opt3	Lgain-Base	0.31312434771510234
sub-37	CueMod	opt4	Lgain-Base	0.2873204357612776
sub-37	FixMod	opt1	Lgain-Base	0.5022558447222629
sub-37	FixMod	opt2	Lgain-Base	0.3527335314117339
sub-37	FixMod	opt3	Lgain-Base	0.26177776832400246
sub-37	FixMod	opt4	Lgain-Base	0.2264987152886525
sub-54	AntMod	opt1	Lgain-Base	1.0963998877192336
sub-54	AntMod	opt2	Lgain-Base	0.7884985591222422
sub-54	AntMod	opt3	Lgain-Base	0.7002627703565374
sub-54	AntMod	opt4	Lgain-Base	0.6990492295415982
sub-54	CueMod	opt1	Lgain-Base	0.5088288175153031
sub-54	CueMod	opt2	Lgain-Base	0.40782482909765716
sub-54	CueMod	opt3	Lgain-Base	0.37578000295502223
sub-54	CueMod	opt4	Lgain-Base	0.3752041105653543
sub-54	FixMod	opt1	Lgain-Base	0.4810139641227421
sub-54	FixMod	opt2	Lgain-Base	0.3898627696551751
sub-54	FixMod	opt3	Lgain-Base	0.33640525392262144
sub-54	FixMod	opt4	Lgain-Base	0.33617158783393664
sub-44	AntMod	opt1	Lgain-Base	1.154692979197696
sub-44	AntMod	opt2	Lgain-Base	0.8443701753866621
sub-44	AntMod	opt3	Lgain-Base	0.7826475456121329
sub-44	AntMod	opt4	Lgain-Base	0.7826475456121329
sub-44	CueMod	opt1	Lgain-Base	0.5386640047702147
sub-44	CueMod	opt2	Lgain-Base	0.44820104295449636
sub-44	CueMod	opt3	Lgain-Base	0.39728380962001686
sub-44	CueMod	opt4	Lgain-Base	0.39728380962001686
sub-44	FixMod	opt1	Lgain-Base	0.4949580075794314
sub-44	FixMod	opt2	Lgain-Base	0.37102832185652623
sub-44	FixMod	opt3	Lgain-Base	0.277928112358676
sub-44	FixMod	opt4	Lgain-Base	0.277928112358676
sub-15	AntMod	opt1	Lgain-Base	1.1092933552743482
sub-15	AntMod	opt2	Lgain-Base	0.7016127795679037
sub-15	AntMod	opt3	Lgain-Base	0.6365126893077062
sub-15	AntMod	opt4	Lgain-Base	0.6365126893077062
sub-15	CueMod	opt1	Lgain-Base	0.513686406267967
sub-15	CueMod	opt2	Lgain-Base	0.4118458881010456
sub-15	CueMod	opt3	Lgain-Base	0.37663496713316613
sub-15	CueMod	opt4	Lgain-Base	0.37663496713316613
sub-15	FixMod	opt1	Lgain-Base	0.48397266132035943
sub-15	FixMod	opt2	Lgain-Base	0.35572477138255326
sub-15	FixMod	opt3	Lgain-Base	0.3126300553259196
sub-15	FixMod	opt4	Lgain-Base	0.3126300553259196
sub-83	AntMod	opt1	Lgain-Base	1.0739006005502896
sub-83	AntMod	opt2	Lgain-Base	0.8865615028329085
sub-83	AntMod	opt3	Lgain-Base	0.7227980383663031
sub-83	AntMod	opt4	Lgain-Base	0.719093655643078
sub-83	CueMod	opt1	Lgain-Base	0.49955342862100827
sub-83	CueMod	opt2	Lgain-Base	0.4184043586727344
sub-83	CueMod	opt3	Lgain-Base	0.34479733915727895
sub-83	CueMod	opt4	Lgain-Base	0.3439895193928248
sub-83	FixMod	opt1	Lgain-Base	0.4981667520496178
sub-83	FixMod	opt2	Lgain-Base	0.4126981357461633
sub-83	FixMod	opt3	Lgain-Base	0.32576820690458086
sub-83	FixMod	opt4	Lgain-Base	0.32213225551039537
sub-160	AntMod	opt1	Lgain-Base	1.0985527838698772
sub-160	AntMod	opt2	Lgain-Base	0.480721815703824
sub-160	AntMod	opt3	Lgain-Base	0.3934845065420953
sub-160	AntMod	opt4	Lgain-Base	0.24861226530652747
sub-160	CueMod	opt1	Lgain-Base	0.5024156334321902
sub-160	CueMod	opt2	Lgain-Base	0.34150350298547755
sub-160	CueMod	opt3	Lgain-Base	0.28307816028306443
sub-160	CueMod	opt4	Lgain-Base	0.2117779849379835
sub-160	FixMod	opt1	Lgain-Base	0.5057014116192065
sub-160	FixMod	opt2	Lgain-Base	0.2958505284882271
sub-160	FixMod	opt3	Lgain-Base	0.2628511916558087
sub-160	FixMod	opt4	Lgain-Base	0.1715785040011995
sub-94	AntMod	opt1	Lgain-Base	1.1455984661932566
sub-94	AntMod	opt2	Lgain-Base	0.7873420696285676
sub-94	AntMod	opt3	Lgain-Base	0.7399905304946215
sub-94	AntMod	opt4	Lgain-Base	0.7399905304946215
sub-94	CueMod	opt1	Lgain-Base	0.5294658896335155
sub-94	CueMod	opt2	Lgain-Base	0.4249958661574075
sub-94	CueMod	opt3	Lgain-Base	0.3699795495888706
sub-94	CueMod	opt4	Lgain-Base	0.3699795495888706
sub-94	FixMod	opt1	Lgain-Base	0.4937572883120682
sub-94	FixMod	opt2	Lgain-Base	0.30020495996829066
sub-94	FixMod	opt3	Lgain-Base	0.268190439332108
sub-94	FixMod	opt4	Lgain-Base	0.268190439332108
sub-112	AntMod	opt1	Lgain-Base	1.1715665587263433
sub-112	AntMod	opt2	Lgain-Base	0.9472742678461501
sub-112	AntMod	opt3	Lgain-Base	0.8179122212981832
sub-112	AntMod	opt4	Lgain-Base	0.791364652859289
sub-112	CueMod	opt1	Lgain-Base	0.5385374314282205
sub-112	CueMod	opt2	Lgain-Base	0.4709232390729796
sub-112	CueMod	opt3	Lgain-Base	0.37878063146101
sub-112	CueMod	opt4	Lgain-Base	0.3714290484551369
sub-112	FixMod	opt1	Lgain-Base	0.4983965609813024
sub-112	FixMod	opt2	Lgain-Base	0.41214338403795503
sub-112	FixMod	opt3	Lgain-Base	0.36042105091178767
sub-112	FixMod	opt4	Lgain-Base	0.3336002136904885
sub-128	AntMod	opt1	Lgain-Base	1.0618408888173165
