mask	con	motion	model	fwhm	median_est
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-5.0	0.067
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.075
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-7.0	0.081
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-3.0	0.049
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-4.0	0.057
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-5.0	0.064
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.072
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-7.0	0.079
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-3.0	0.049
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-4.0	0.057
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-5.0	0.066
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.073
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-7.0	0.079
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-3.0	0.056
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-4.0	0.065
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-5.0	0.074
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.082
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-7.0	0.089
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-3.0	0.055
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-4.0	0.064
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-5.0	0.072
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.08
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-7.0	0.088
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-3.0	0.054
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-4.0	0.063
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-5.0	0.072
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.081
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-7.0	0.088
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.0	0.107
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.0	0.119
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-5.0	0.129
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	0.137
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.0	0.143
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.0	0.309
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.0	0.354
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-5.0	0.397
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.436
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.0	0.47
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.0	0.239
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.0	0.275
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-5.0	0.307
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	0.335
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.0	0.36
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.0	0.094
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.0	0.107
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-5.0	0.118
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.129
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.0	0.137
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.0	0.234
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.0	0.274
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-5.0	0.314
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.35
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.0	0.383
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.0	0.224
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.0	0.259
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-5.0	0.294
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.326
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.0	0.354
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.0	0.078
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.0	0.091
