con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.221	0.118
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.0	0.253	0.146
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.0	0.104	0.142
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.0	0.127	0.169
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-5.0	0.158	0.196
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.197	0.224
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.0	0.241	0.251
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.0	0.14	0.062
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.0	0.163	0.081
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-5.0	0.188	0.104
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.211	0.128
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.0	0.231	0.151
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.0	0.126	0.016
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.0	0.151	0.035
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-5.0	0.181	0.059
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.213	0.087
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.0	0.247	0.115
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.0	0.129	0.138
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.0	0.154	0.163
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-5.0	0.185	0.191
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.222	0.219
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.0	0.265	0.247
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.0	0.05	-0.055
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.0	0.067	-0.054
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-5.0	0.085	-0.049
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.101	-0.039
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.0	0.113	-0.023
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.0	0.075	-0.045
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.0	0.096	-0.042
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-5.0	0.117	-0.033
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.135	-0.019
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.0	0.148	-0.0
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.0	0.044	-0.062
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.0	0.059	-0.069
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-5.0	0.072	-0.072
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.084	-0.072
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.0	0.093	-0.065
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.0	0.044	-0.02
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.0	0.06	-0.018
