con	motion	model	fwhm	avg_left	avg_right
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	0.753	0.568
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.376	0.291
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.231	0.182
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.16	0.13
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.118	0.101
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.6	1.71	1.083
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.8	1.085	0.706
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	0.777	0.527
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.2	0.599	0.426
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-8.4	0.482	0.359
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.6	1.768	1.486
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.8	1.01	0.845
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.684	0.562
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.2	0.509	0.419
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-8.4	0.396	0.335
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.6	2.54	1.567
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.8	1.644	1.011
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	1.176	0.735
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.2	0.893	0.575
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-8.4	0.701	0.469
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.6	1.222	0.776
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.8	0.751	0.478
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.521	0.334
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	0.391	0.254
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	0.308	0.205
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	1.61	1.308
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	0.893	0.714
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.597	0.447
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.441	0.312
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.344	0.238
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	1.586	1.044
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	0.932	0.634
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.618	0.444
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.444	0.337
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.336	0.27
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.6	0.722	0.533
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.8	0.39	0.295
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.247	0.194
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.2	0.175	0.143
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-8.4	0.133	0.112
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.6	1.327	1.066
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	0.686	0.583
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.44	0.371
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	0.321	0.261
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	0.25	0.198
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	0.983	0.728
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.504	0.395
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.302	0.256
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.204	0.184
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.149	0.14
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	0.919	0.53
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	0.502	0.285
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.314	0.181
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	0.215	0.129
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	0.156	0.099
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	1.27	0.962
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	0.628	0.503
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.388	0.31
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.273	0.212
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.206	0.156
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	1.108	0.723
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	0.563	0.386
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.338	0.248
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	0.227	0.177
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	0.164	0.135
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	0.306	0.253
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	0.161	0.142
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.101	0.094
