mask	con	motion	model	fwhm	median_est
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.577
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.499
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	0.775
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	0.547
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.424
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	0.351
MNI152_wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	0.303
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.149
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.103
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.078
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.064
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.055
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	0.537
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.371
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.284
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.233
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.201
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	0.455
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.309
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.232
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.188
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.16
MNI152_wilson-sub	contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.145
