subject	model	motion	con	eff_est
sub-55	AntMod	opt2	Sgain-Neut	7.224617403769884
sub-55	AntMod	opt3	Sgain-Neut	6.583721530465356
sub-55	AntMod	opt4	Sgain-Neut	6.038267030325218
sub-55	CueMod	opt1	Sgain-Neut	3.0390340051864575
sub-55	CueMod	opt2	Sgain-Neut	2.1028821873976034
sub-55	CueMod	opt3	Sgain-Neut	1.8971155610629937
sub-55	CueMod	opt4	Sgain-Neut	1.7346354032681375
sub-55	FixMod	opt1	Sgain-Neut	3.0105002074632536
sub-55	FixMod	opt2	Sgain-Neut	2.4616976070661507
sub-55	FixMod	opt3	Sgain-Neut	2.2853501277572654
sub-55	FixMod	opt4	Sgain-Neut	2.1288494843331485
sub-22	AntMod	opt1	Sgain-Neut	10.672069167946873
sub-22	AntMod	opt2	Sgain-Neut	9.63389471342134
sub-22	AntMod	opt3	Sgain-Neut	8.386298883742317
sub-22	AntMod	opt4	Sgain-Neut	8.167161808820929
sub-22	CueMod	opt1	Sgain-Neut	3.076898250534934
sub-22	CueMod	opt2	Sgain-Neut	2.814685267445859
sub-22	CueMod	opt3	Sgain-Neut	2.5296680183252676
sub-22	CueMod	opt4	Sgain-Neut	2.4848703753455426
sub-22	FixMod	opt1	Sgain-Neut	3.185126794994779
sub-22	FixMod	opt2	Sgain-Neut	2.8806419875678877
sub-22	FixMod	opt3	Sgain-Neut	2.4963145197534806
sub-22	FixMod	opt4	Sgain-Neut	2.395967724692421
sub-75	AntMod	opt1	Sgain-Neut	10.667552967347572
sub-75	AntMod	opt2	Sgain-Neut	9.633041114024252
sub-75	AntMod	opt3	Sgain-Neut	8.309895958321649
sub-75	AntMod	opt4	Sgain-Neut	8.28537827906727
sub-75	CueMod	opt1	Sgain-Neut	3.0625352313045626
sub-75	CueMod	opt2	Sgain-Neut	2.7615104982559413
sub-75	CueMod	opt3	Sgain-Neut	2.3352412700688037
sub-75	CueMod	opt4	Sgain-Neut	2.3248243260005452
sub-75	FixMod	opt1	Sgain-Neut	3.1300201914960253
sub-75	FixMod	opt2	Sgain-Neut	2.9298902087895287
sub-75	FixMod	opt3	Sgain-Neut	2.6819868819583315
sub-75	FixMod	opt4	Sgain-Neut	2.6763235268561725
sub-96	AntMod	opt1	Sgain-Neut	11.039728306656869
sub-96	AntMod	opt2	Sgain-Neut	10.313665858747783
sub-96	AntMod	opt3	Sgain-Neut	9.846695670668055
sub-96	AntMod	opt4	Sgain-Neut	9.742765407002777
sub-96	CueMod	opt1	Sgain-Neut	3.1697150925937527
sub-96	CueMod	opt2	Sgain-Neut	2.9827696996809356
sub-96	CueMod	opt3	Sgain-Neut	2.795156882322204
sub-96	CueMod	opt4	Sgain-Neut	2.7654346715951803
sub-96	FixMod	opt1	Sgain-Neut	3.3398929962687074
sub-96	FixMod	opt2	Sgain-Neut	3.1316877513217967
sub-96	FixMod	opt3	Sgain-Neut	3.042074551238957
sub-96	FixMod	opt4	Sgain-Neut	3.0141953774300054
sub-92	AntMod	opt1	Sgain-Neut	10.631206776022779
sub-92	AntMod	opt2	Sgain-Neut	10.314409689604718
sub-92	AntMod	opt3	Sgain-Neut	9.293570366230044
sub-92	AntMod	opt4	Sgain-Neut	8.87829906528927
sub-92	CueMod	opt1	Sgain-Neut	3.2170722234221714
sub-92	CueMod	opt2	Sgain-Neut	3.0762973161873832
sub-92	CueMod	opt3	Sgain-Neut	2.777156345063795
sub-92	CueMod	opt4	Sgain-Neut	2.648963430566858
sub-92	FixMod	opt1	Sgain-Neut	3.072326432369997
sub-92	FixMod	opt2	Sgain-Neut	2.946350163558569
sub-92	FixMod	opt3	Sgain-Neut	2.7105699203811513
sub-92	FixMod	opt4	Sgain-Neut	2.5890261461742465
sub-37	AntMod	opt1	Sgain-Neut	10.849938042308137
sub-37	AntMod	opt2	Sgain-Neut	9.806038328279001
sub-37	AntMod	opt3	Sgain-Neut	8.837210330351697
sub-37	AntMod	opt4	Sgain-Neut	7.7337246195443194
sub-37	CueMod	opt1	Sgain-Neut	3.266912585569006
sub-37	CueMod	opt2	Sgain-Neut	2.9859688970229916
sub-37	CueMod	opt3	Sgain-Neut	2.647732109211092
sub-37	CueMod	opt4	Sgain-Neut	2.346746436643355
sub-37	FixMod	opt1	Sgain-Neut	3.077741786182481
sub-37	FixMod	opt2	Sgain-Neut	2.800030756526982
sub-37	FixMod	opt3	Sgain-Neut	2.6157930460896957
sub-37	FixMod	opt4	Sgain-Neut	2.289908281249111
sub-54	AntMod	opt1	Sgain-Neut	11.35847574001339
sub-54	AntMod	opt2	Sgain-Neut	10.929945084579547
sub-54	AntMod	opt3	Sgain-Neut	9.79211788440831
sub-54	AntMod	opt4	Sgain-Neut	9.58502096724288
sub-54	CueMod	opt1	Sgain-Neut	3.3766465261862804
sub-54	CueMod	opt2	Sgain-Neut	3.232310677649168
sub-54	CueMod	opt3	Sgain-Neut	2.9135009320430356
sub-54	CueMod	opt4	Sgain-Neut	2.843188788973717
sub-54	FixMod	opt1	Sgain-Neut	3.3082069564330503
sub-54	FixMod	opt2	Sgain-Neut	3.184034408678234
sub-54	FixMod	opt3	Sgain-Neut	2.8910088570623236
sub-54	FixMod	opt4	Sgain-Neut	2.850836461062965
sub-44	AntMod	opt1	Sgain-Neut	11.145132979700705
sub-44	AntMod	opt2	Sgain-Neut	10.353516815362426
sub-44	AntMod	opt3	Sgain-Neut	9.612747046383575
sub-44	AntMod	opt4	Sgain-Neut	8.24509838479937
sub-44	CueMod	opt1	Sgain-Neut	3.1729293673645254
sub-44	CueMod	opt2	Sgain-Neut	2.90648441067665
sub-44	CueMod	opt3	Sgain-Neut	2.6833562406342466
sub-44	CueMod	opt4	Sgain-Neut	2.347217162436807
sub-44	FixMod	opt1	Sgain-Neut	3.325234143539471
sub-44	FixMod	opt2	Sgain-Neut	3.098194914661413
sub-44	FixMod	opt3	Sgain-Neut	2.910352830190558
sub-44	FixMod	opt4	Sgain-Neut	2.441524682683177
sub-15	AntMod	opt1	Sgain-Neut	10.98552107153263
sub-15	AntMod	opt2	Sgain-Neut	10.047837522698316
sub-15	AntMod	opt3	Sgain-Neut	9.186873360868589
sub-15	AntMod	opt4	Sgain-Neut	9.186873360868589
sub-15	CueMod	opt1	Sgain-Neut	3.225105282844451
sub-15	CueMod	opt2	Sgain-Neut	2.9607370034886813
sub-15	CueMod	opt3	Sgain-Neut	2.7403549104414724
sub-15	CueMod	opt4	Sgain-Neut	2.7403549104414724
sub-15	FixMod	opt1	Sgain-Neut	3.189118536119923
sub-15	FixMod	opt2	Sgain-Neut	2.988621915659926
sub-15	FixMod	opt3	Sgain-Neut	2.7041914240284246
sub-15	FixMod	opt4	Sgain-Neut	2.7041914240284246
sub-83	AntMod	opt1	Sgain-Neut	10.770362612819302
sub-83	AntMod	opt2	Sgain-Neut	10.221556858645684
sub-83	AntMod	opt3	Sgain-Neut	9.686765116351985
sub-83	AntMod	opt4	Sgain-Neut	9.594164800520012
sub-83	CueMod	opt1	Sgain-Neut	3.058098478978434
sub-83	CueMod	opt2	Sgain-Neut	2.809023002017967
sub-83	CueMod	opt3	Sgain-Neut	2.7089467263154465
sub-83	CueMod	opt4	Sgain-Neut	2.6832935333125967
sub-83	FixMod	opt1	Sgain-Neut	3.308694782508943
sub-83	FixMod	opt2	Sgain-Neut	3.234834743093884
sub-83	FixMod	opt3	Sgain-Neut	2.981957784727925
sub-83	FixMod	opt4	Sgain-Neut	2.960234030901657
sub-86	AntMod	opt1	Sgain-Neut	11.205743932251224
sub-86	AntMod	opt2	Sgain-Neut	10.257431235024937
sub-86	AntMod	opt3	Sgain-Neut	9.476044769096312
sub-86	AntMod	opt4	Sgain-Neut	9.236275621040885
sub-86	CueMod	opt1	Sgain-Neut	3.285970723483951
sub-86	CueMod	opt2	Sgain-Neut	3.047416145104049
sub-86	CueMod	opt3	Sgain-Neut	2.837984962511791
sub-86	CueMod	opt4	Sgain-Neut	2.7877665488471597
sub-86	FixMod	opt1	Sgain-Neut	3.256591796190485
sub-86	FixMod	opt2	Sgain-Neut	2.9765636022727193
sub-86	FixMod	opt3	Sgain-Neut	2.7462837346306572
sub-86	FixMod	opt4	Sgain-Neut	2.6798878949552334
sub-35	AntMod	opt1	Sgain-Neut	10.709490489509534
sub-35	AntMod	opt2	Sgain-Neut	9.40973312693251
sub-35	AntMod	opt3	Sgain-Neut	8.675978286834496
sub-35	AntMod	opt4	Sgain-Neut	8.650837142903816
sub-35	CueMod	opt1	Sgain-Neut	3.0589886584458554
sub-35	CueMod	opt2	Sgain-Neut	2.659386480749773
sub-35	CueMod	opt3	Sgain-Neut	2.4167968119550776
sub-35	CueMod	opt4	Sgain-Neut	2.4049661898846817
sub-35	FixMod	opt1	Sgain-Neut	3.2187923598170176
sub-35	FixMod	opt2	Sgain-Neut	2.8846516071090296
sub-35	FixMod	opt3	Sgain-Neut	2.7153373440409787
sub-35	FixMod	opt4	Sgain-Neut	2.712294016996615
sub-82	AntMod	opt1	Sgain-Neut	11.293972672904403
sub-82	AntMod	opt2	Sgain-Neut	10.418485453568966
sub-82	AntMod	opt3	Sgain-Neut	9.594649566028178
sub-82	AntMod	opt4	Sgain-Neut	9.271211192736313
sub-82	CueMod	opt1	Sgain-Neut	3.234600796531314
sub-82	CueMod	opt2	Sgain-Neut	2.935255758571124
sub-82	CueMod	opt3	Sgain-Neut	2.7055186661271238
sub-82	CueMod	opt4	Sgain-Neut	2.597209358723472
sub-82	FixMod	opt1	Sgain-Neut	3.3600463325324377
sub-82	FixMod	opt2	Sgain-Neut	3.159284925083144
sub-82	FixMod	opt3	Sgain-Neut	2.9064874908072635
sub-82	FixMod	opt4	Sgain-Neut	2.8395322414555992
sub-62	AntMod	opt1	Sgain-Neut	10.276174035421203
sub-62	AntMod	opt2	Sgain-Neut	10.026514730188428
sub-62	AntMod	opt3	Sgain-Neut	9.224666737256825
sub-62	AntMod	opt4	Sgain-Neut	8.98921578395537
sub-62	CueMod	opt1	Sgain-Neut	2.9972518481579447
sub-62	CueMod	opt2	Sgain-Neut	2.9084296421370803
sub-62	CueMod	opt3	Sgain-Neut	2.6174357368636985
sub-62	CueMod	opt4	Sgain-Neut	2.5541140093189982
sub-62	FixMod	opt1	Sgain-Neut	2.996516057335313
sub-62	FixMod	opt2	Sgain-Neut	2.87545915364192
sub-62	FixMod	opt3	Sgain-Neut	2.735072675738742
sub-62	FixMod	opt4	Sgain-Neut	2.67530172728164
sub-57	AntMod	opt1	Sgain-Neut	11.529600503425545
sub-57	AntMod	opt2	Sgain-Neut	10.853326898217471
sub-57	AntMod	opt3	Sgain-Neut	9.53560153221662
sub-57	AntMod	opt4	Sgain-Neut	9.124631816265584
sub-57	CueMod	opt1	Sgain-Neut	3.3515116126596207
sub-57	CueMod	opt2	Sgain-Neut	3.1134168319676254
sub-57	CueMod	opt3	Sgain-Neut	2.7600749609921147
sub-57	CueMod	opt4	Sgain-Neut	2.6249813624932017
sub-57	FixMod	opt1	Sgain-Neut	3.4562777184369926
sub-57	FixMod	opt2	Sgain-Neut	3.270257162555479
sub-57	FixMod	opt3	Sgain-Neut	2.953664908802491
sub-57	FixMod	opt4	Sgain-Neut	2.8202193074653135
sub-93	AntMod	opt1	Sgain-Neut	10.26675071835615
sub-93	AntMod	opt2	Sgain-Neut	9.399219999670276
sub-93	AntMod	opt3	Sgain-Neut	8.836800632384827
sub-93	AntMod	opt4	Sgain-Neut	8.615847234482578
sub-93	CueMod	opt1	Sgain-Neut	3.1608652142109217
sub-93	CueMod	opt2	Sgain-Neut	2.887420277114672
sub-93	CueMod	opt3	Sgain-Neut	2.7157218459019488
sub-93	CueMod	opt4	Sgain-Neut	2.633161669437704
sub-93	FixMod	opt1	Sgain-Neut	2.9787682029112066
sub-93	FixMod	opt2	Sgain-Neut	2.7613046749593915
sub-93	FixMod	opt3	Sgain-Neut	2.6256675245054684
sub-93	FixMod	opt4	Sgain-Neut	2.5660806379563765
sub-73	AntMod	opt1	Sgain-Neut	10.578113591212261
sub-73	AntMod	opt2	Sgain-Neut	9.988344413011362
sub-73	AntMod	opt3	Sgain-Neut	9.330896347402508
sub-73	AntMod	opt4	Sgain-Neut	9.22010605343482
sub-73	CueMod	opt1	Sgain-Neut	3.2550481913797307
sub-73	CueMod	opt2	Sgain-Neut	3.019066870405882
sub-73	CueMod	opt3	Sgain-Neut	2.8287697358366444
sub-73	CueMod	opt4	Sgain-Neut	2.805102748053709
sub-73	FixMod	opt1	Sgain-Neut	3.0308623580345495
sub-73	FixMod	opt2	Sgain-Neut	2.907995929510815
sub-73	FixMod	opt3	Sgain-Neut	2.7186790098853724
sub-73	FixMod	opt4	Sgain-Neut	2.682882685350676
sub-36	AntMod	opt1	Sgain-Neut	11.751407677469757
sub-36	AntMod	opt2	Sgain-Neut	10.10881029569006
sub-36	AntMod	opt3	Sgain-Neut	9.882979996261215
sub-36	AntMod	opt4	Sgain-Neut	9.353761933284158
sub-36	CueMod	opt1	Sgain-Neut	3.4488028569892233
sub-36	CueMod	opt2	Sgain-Neut	3.0205260162849337
sub-36	CueMod	opt3	Sgain-Neut	2.9013890901864543
sub-36	CueMod	opt4	Sgain-Neut	2.7909868093711667
sub-36	FixMod	opt1	Sgain-Neut	3.4407692058260104
sub-36	FixMod	opt2	Sgain-Neut	3.0365018221741185
sub-36	FixMod	opt3	Sgain-Neut	3.006504002759581
sub-36	FixMod	opt4	Sgain-Neut	2.799774158657063
sub-32	AntMod	opt1	Sgain-Neut	10.820857719298832
sub-32	AntMod	opt2	Sgain-Neut	9.96628131848064
sub-32	AntMod	opt3	Sgain-Neut	9.646859938825116
sub-32	AntMod	opt4	Sgain-Neut	9.536118706009077
sub-32	CueMod	opt1	Sgain-Neut	3.1071853007060355
sub-32	CueMod	opt2	Sgain-Neut	2.9119471874723217
sub-32	CueMod	opt3	Sgain-Neut	2.7780303627498943
sub-32	CueMod	opt4	Sgain-Neut	2.7484964032244408
sub-32	FixMod	opt1	Sgain-Neut	3.246638610503433
sub-32	FixMod	opt2	Sgain-Neut	2.9911883792697145
sub-32	FixMod	opt3	Sgain-Neut	2.9380253747324843
sub-32	FixMod	opt4	Sgain-Neut	2.9152154947631863
sub-20	AntMod	opt1	Sgain-Neut	11.160286296374725
sub-20	AntMod	opt2	Sgain-Neut	10.444003502509585
sub-20	AntMod	opt3	Sgain-Neut	10.029199844199123
sub-20	AntMod	opt4	Sgain-Neut	9.741660376239722
sub-20	CueMod	opt1	Sgain-Neut	3.3581517628853743
sub-20	CueMod	opt2	Sgain-Neut	3.0930002104278342
sub-20	CueMod	opt3	Sgain-Neut	2.9426167231888876
sub-20	CueMod	opt4	Sgain-Neut	2.8333994474652515
sub-20	FixMod	opt1	Sgain-Neut	3.219163774479526
sub-20	FixMod	opt2	Sgain-Neut	3.0669953963986654
sub-20	FixMod	opt3	Sgain-Neut	2.9806164732132157
sub-20	FixMod	opt4	Sgain-Neut	2.898032224101949
sub-77	AntMod	opt1	Sgain-Neut	10.948983236325839
sub-77	AntMod	opt2	Sgain-Neut	9.83340769040241
sub-77	AntMod	opt3	Sgain-Neut	9.695347430849399
sub-77	AntMod	opt4	Sgain-Neut	9.574158446790525
sub-77	CueMod	opt1	Sgain-Neut	2.9976349063833783
sub-77	CueMod	opt2	Sgain-Neut	2.67266101902557
sub-77	CueMod	opt3	Sgain-Neut	2.6305339820729987
sub-77	CueMod	opt4	Sgain-Neut	2.5910389074578086
sub-77	FixMod	opt1	Sgain-Neut	3.375754848211656
sub-77	FixMod	opt2	Sgain-Neut	3.1034956694486753
sub-77	FixMod	opt3	Sgain-Neut	3.0496988521732984
sub-77	FixMod	opt4	Sgain-Neut	3.0248599163963696
sub-80	AntMod	opt1	Sgain-Neut	9.626139252341796
sub-80	AntMod	opt2	Sgain-Neut	8.85601462645487
sub-80	AntMod	opt3	Sgain-Neut	8.395411838616242
sub-80	AntMod	opt4	Sgain-Neut	7.684447845157908
sub-80	CueMod	opt1	Sgain-Neut	2.8405445833321443
sub-80	CueMod	opt2	Sgain-Neut	2.596050477762632
sub-80	CueMod	opt3	Sgain-Neut	2.447584102878018
sub-80	CueMod	opt4	Sgain-Neut	2.2231778882289066
sub-80	FixMod	opt1	Sgain-Neut	2.952093358757362
sub-80	FixMod	opt2	Sgain-Neut	2.7270514451727834
sub-80	FixMod	opt3	Sgain-Neut	2.6201964625665606
sub-80	FixMod	opt4	Sgain-Neut	2.4719681021170796
sub-97	AntMod	opt1	Sgain-Neut	10.655833996710996
sub-97	AntMod	opt2	Sgain-Neut	10.001927357704433
sub-97	AntMod	opt3	Sgain-Neut	9.39570874861852
sub-97	AntMod	opt4	Sgain-Neut	8.504623860642162
sub-97	CueMod	opt1	Sgain-Neut	3.072308117290457
sub-97	CueMod	opt2	Sgain-Neut	2.9072666892937833
sub-97	CueMod	opt3	Sgain-Neut	2.7283145294943676
sub-97	CueMod	opt4	Sgain-Neut	2.449990494285803
sub-97	FixMod	opt1	Sgain-Neut	3.145339653626147
sub-97	FixMod	opt2	Sgain-Neut	2.9761680437834492
sub-97	FixMod	opt3	Sgain-Neut	2.778371465275952
sub-97	FixMod	opt4	Sgain-Neut	2.5570654831793225
sub-18	AntMod	opt1	Sgain-Neut	10.085631259805545
sub-18	AntMod	opt2	Sgain-Neut	8.901129194854295
sub-18	AntMod	opt3	Sgain-Neut	8.260289972573176
sub-18	AntMod	opt4	Sgain-Neut	7.89928648341335
sub-18	CueMod	opt1	Sgain-Neut	3.030105113780792
sub-18	CueMod	opt2	Sgain-Neut	2.651433219373536
sub-18	CueMod	opt3	Sgain-Neut	2.382306144539391
sub-18	CueMod	opt4	Sgain-Neut	2.2639106878135804
sub-18	FixMod	opt1	Sgain-Neut	3.010743235860849
sub-18	FixMod	opt2	Sgain-Neut	2.634403165789653
sub-18	FixMod	opt3	Sgain-Neut	2.4939007788950485
sub-18	FixMod	opt4	Sgain-Neut	2.4109160517345742
sub-25	AntMod	opt1	Sgain-Neut	10.792187805785316
sub-25	AntMod	opt2	Sgain-Neut	10.001346738672982
sub-25	AntMod	opt3	Sgain-Neut	8.880631548708696
sub-25	AntMod	opt4	Sgain-Neut	8.729748576344072
sub-25	CueMod	opt1	Sgain-Neut	3.2338674926198516
sub-25	CueMod	opt2	Sgain-Neut	3.031247993120602
sub-25	CueMod	opt3	Sgain-Neut	2.623587860796422
sub-25	CueMod	opt4	Sgain-Neut	2.510254331610219
sub-25	FixMod	opt1	Sgain-Neut	3.100477974450823
sub-25	FixMod	opt2	Sgain-Neut	2.856193224675586
sub-25	FixMod	opt3	Sgain-Neut	2.557927912263678
sub-25	FixMod	opt4	Sgain-Neut	2.5356936722498116
sub-27	AntMod	opt1	Sgain-Neut	10.73954822262506
sub-27	AntMod	opt2	Sgain-Neut	10.438065760652972
sub-27	AntMod	opt3	Sgain-Neut	9.232159576980862
sub-27	AntMod	opt4	Sgain-Neut	9.229778661538251
sub-27	CueMod	opt1	Sgain-Neut	3.0682577674469362
sub-27	CueMod	opt2	Sgain-Neut	2.9954661282242387
sub-27	CueMod	opt3	Sgain-Neut	2.6149472555947115
sub-27	CueMod	opt4	Sgain-Neut	2.6149468533058275
sub-27	FixMod	opt1	Sgain-Neut	3.21048590572703
sub-27	FixMod	opt2	Sgain-Neut	3.08468843228283
sub-27	FixMod	opt3	Sgain-Neut	2.792206252017703
sub-27	FixMod	opt4	Sgain-Neut	2.791128212068687
sub-60	AntMod	opt1	Sgain-Neut	10.568612847754089
sub-60	AntMod	opt2	Sgain-Neut	9.571953143260078
sub-60	AntMod	opt3	Sgain-Neut	8.542694306787194
sub-60	AntMod	opt4	Sgain-Neut	8.369934955489978
sub-60	CueMod	opt1	Sgain-Neut	2.883916940988172
sub-60	CueMod	opt2	Sgain-Neut	2.7114776779013194
sub-60	CueMod	opt3	Sgain-Neut	2.338398849711579
sub-60	CueMod	opt4	Sgain-Neut	2.3097285007657504
sub-60	FixMod	opt1	Sgain-Neut	3.2839267179537712
sub-60	FixMod	opt2	Sgain-Neut	3.000886942286225
sub-60	FixMod	opt3	Sgain-Neut	2.6536616795313455
sub-60	FixMod	opt4	Sgain-Neut	2.571181482279081
sub-43	AntMod	opt1	Sgain-Neut	10.769122216933296
sub-43	AntMod	opt2	Sgain-Neut	10.060472585298808
sub-43	AntMod	opt3	Sgain-Neut	9.280829099470722
sub-43	AntMod	opt4	Sgain-Neut	9.057422219712707
sub-43	CueMod	opt1	Sgain-Neut	3.1892834672470873
sub-43	CueMod	opt2	Sgain-Neut	2.993874691519345
sub-43	CueMod	opt3	Sgain-Neut	2.7694121824265148
sub-43	CueMod	opt4	Sgain-Neut	2.7161751431281127
sub-43	FixMod	opt1	Sgain-Neut	3.0634872917960156
sub-43	FixMod	opt2	Sgain-Neut	2.8710537063064723
sub-43	FixMod	opt3	Sgain-Neut	2.6650951710795194
sub-43	FixMod	opt4	Sgain-Neut	2.6048718407806533
sub-09	AntMod	opt1	Sgain-Neut	10.513167838214247
sub-09	AntMod	opt2	Sgain-Neut	9.931270403177404
sub-09	AntMod	opt3	Sgain-Neut	9.240100102646739
sub-09	AntMod	opt4	Sgain-Neut	9.133489544162476
sub-09	CueMod	opt1	Sgain-Neut	3.0588088664371025
sub-09	CueMod	opt2	Sgain-Neut	2.8687534049539964
sub-09	CueMod	opt3	Sgain-Neut	2.6552773782202594
sub-09	CueMod	opt4	Sgain-Neut	2.641753516515655
sub-09	FixMod	opt1	Sgain-Neut	3.0898306186132487
sub-09	FixMod	opt2	Sgain-Neut	2.9336878499743833
sub-09	FixMod	opt3	Sgain-Neut	2.747217635269765
sub-09	FixMod	opt4	Sgain-Neut	2.6890166132318
sub-42	AntMod	opt1	Sgain-Neut	10.6887342795869
sub-42	AntMod	opt2	Sgain-Neut	10.01786469910456
sub-42	AntMod	opt3	Sgain-Neut	8.850822281116063
sub-42	AntMod	opt4	Sgain-Neut	8.71794640771143
sub-42	CueMod	opt1	Sgain-Neut	3.170005370633297
sub-42	CueMod	opt2	Sgain-Neut	2.902094752882996
sub-42	CueMod	opt3	Sgain-Neut	2.553338649775588
sub-42	CueMod	opt4	Sgain-Neut	2.510828286198188
sub-42	FixMod	opt1	Sgain-Neut	3.084466487489345
sub-42	FixMod	opt2	Sgain-Neut	2.9657322418803296
sub-42	FixMod	opt3	Sgain-Neut	2.639512842991725
sub-42	FixMod	opt4	Sgain-Neut	2.613623942441744
sub-100	AntMod	opt1	Sgain-Neut	11.341709300476436
sub-100	AntMod	opt2	Sgain-Neut	10.490043694550785
sub-100	AntMod	opt3	Sgain-Neut	10.063647101919667
sub-100	AntMod	opt4	Sgain-Neut	9.855728002213377
sub-100	CueMod	opt1	Sgain-Neut	3.323049233088462
sub-100	CueMod	opt2	Sgain-Neut	2.917194554015125
sub-100	CueMod	opt3	Sgain-Neut	2.78404301318184
sub-100	CueMod	opt4	Sgain-Neut	2.7087221846911316
sub-100	FixMod	opt1	Sgain-Neut	3.3850462837194484
sub-100	FixMod	opt2	Sgain-Neut	3.22207384093959
sub-100	FixMod	opt3	Sgain-Neut	3.1222255988241727
sub-100	FixMod	opt4	Sgain-Neut	3.068307126427758
sub-51	AntMod	opt1	Sgain-Neut	10.620289969544487
sub-51	AntMod	opt2	Sgain-Neut	9.597049386949436
sub-51	AntMod	opt3	Sgain-Neut	8.756934126234901
sub-51	AntMod	opt4	Sgain-Neut	8.756934126234901
sub-51	CueMod	opt1	Sgain-Neut	2.9791763629591514
sub-51	CueMod	opt2	Sgain-Neut	2.661404308329912
sub-51	CueMod	opt3	Sgain-Neut	2.480892295442402
sub-51	CueMod	opt4	Sgain-Neut	2.480892295442402
sub-51	FixMod	opt1	Sgain-Neut	3.3123496083798707
sub-51	FixMod	opt2	Sgain-Neut	3.059672764390675
sub-51	FixMod	opt3	Sgain-Neut	2.788416213541546
sub-51	FixMod	opt4	Sgain-Neut	2.788416213541546
sub-12	AntMod	opt1	Sgain-Neut	10.067904475345806
sub-12	AntMod	opt2	Sgain-Neut	9.4619044567477
sub-12	AntMod	opt3	Sgain-Neut	8.864059129960708
sub-12	AntMod	opt4	Sgain-Neut	8.559327587686795
sub-12	CueMod	opt1	Sgain-Neut	2.9919032988180714
sub-12	CueMod	opt2	Sgain-Neut	2.7326252403699356
sub-12	CueMod	opt3	Sgain-Neut	2.543588435151519
sub-12	CueMod	opt4	Sgain-Neut	2.447463943785664
sub-12	FixMod	opt1	Sgain-Neut	2.996421644271245
sub-12	FixMod	opt2	Sgain-Neut	2.838803099004161
sub-12	FixMod	opt3	Sgain-Neut	2.682897121990952
sub-12	FixMod	opt4	Sgain-Neut	2.5955648811500915
sub-105	AntMod	opt1	Sgain-Neut	10.642033547904985
sub-105	AntMod	opt2	Sgain-Neut	9.294899369242971
sub-105	AntMod	opt3	Sgain-Neut	8.747254068761752
sub-105	AntMod	opt4	Sgain-Neut	8.024888461876138
sub-105	CueMod	opt1	Sgain-Neut	3.175562561963196
sub-105	CueMod	opt2	Sgain-Neut	2.829755705607366
sub-105	CueMod	opt3	Sgain-Neut	2.671964962025646
sub-105	CueMod	opt4	Sgain-Neut	2.4300062363892208
sub-105	FixMod	opt1	Sgain-Neut	3.14952436662983
sub-105	FixMod	opt2	Sgain-Neut	2.6744432750234717
sub-105	FixMod	opt3	Sgain-Neut	2.487764765158243
sub-105	FixMod	opt4	Sgain-Neut	2.325513312176291
sub-28	AntMod	opt1	Sgain-Neut	9.352481106928334
sub-28	AntMod	opt2	Sgain-Neut	8.508020284083294
sub-28	AntMod	opt3	Sgain-Neut	7.987598864963927
sub-28	AntMod	opt4	Sgain-Neut	7.297243019199988
sub-28	CueMod	opt1	Sgain-Neut	2.680329705755061
sub-28	CueMod	opt2	Sgain-Neut	2.424752455096752
sub-28	CueMod	opt3	Sgain-Neut	2.308662552663243
sub-28	CueMod	opt4	Sgain-Neut	2.062379621103653
sub-28	FixMod	opt1	Sgain-Neut	2.966543505765637
sub-28	FixMod	opt2	Sgain-Neut	2.614157744644544
sub-28	FixMod	opt3	Sgain-Neut	2.4103178014672704
sub-28	FixMod	opt4	Sgain-Neut	2.230493464346252
sub-85	AntMod	opt1	Sgain-Neut	10.726706804065106
sub-85	AntMod	opt2	Sgain-Neut	9.375883178046319
sub-85	AntMod	opt3	Sgain-Neut	8.910126281474007
sub-85	AntMod	opt4	Sgain-Neut	8.625918396235926
sub-85	CueMod	opt1	Sgain-Neut	2.9984749313698194
sub-85	CueMod	opt2	Sgain-Neut	2.593192375259174
sub-85	CueMod	opt3	Sgain-Neut	2.486056104539835
sub-85	CueMod	opt4	Sgain-Neut	2.3962633484066336
sub-85	FixMod	opt1	Sgain-Neut	3.2530116010736663
sub-85	FixMod	opt2	Sgain-Neut	2.9228100303247184
sub-85	FixMod	opt3	Sgain-Neut	2.7799506512353505
sub-85	FixMod	opt4	Sgain-Neut	2.709674865842411
sub-99	AntMod	opt1	Sgain-Neut	11.02841721953305
sub-99	AntMod	opt2	Sgain-Neut	10.070408714972253
sub-99	AntMod	opt3	Sgain-Neut	9.79536216174386
sub-99	AntMod	opt4	Sgain-Neut	9.587916591095446
sub-99	CueMod	opt1	Sgain-Neut	3.307819780645743
sub-99	CueMod	opt2	Sgain-Neut	2.9175862666298658
sub-99	CueMod	opt3	Sgain-Neut	2.8308378513883774
sub-99	CueMod	opt4	Sgain-Neut	2.7926086834904122
sub-99	FixMod	opt1	Sgain-Neut	3.211643751827785
sub-99	FixMod	opt2	Sgain-Neut	3.0449067081498056
sub-99	FixMod	opt3	Sgain-Neut	2.962340970721688
sub-99	FixMod	opt4	Sgain-Neut	2.8940129038933042
sub-98	AntMod	opt1	Sgain-Neut	11.040235989189489
sub-98	AntMod	opt2	Sgain-Neut	10.294179379585483
