con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	-0.09	-0.012
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	-0.087	-0.018
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	-0.072	-0.008
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	-0.048	0.012
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	-0.02	0.039
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	-0.047	0.003
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	-0.052	-0.025
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	-0.059	-0.044
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	-0.07	-0.051
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	-0.087	-0.047
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	0.0	-0.011
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	-0.024	-0.063
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	-0.054	-0.108
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	-0.086	-0.135
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	-0.12	-0.142
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	-0.084	0.02
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	-0.084	0.013
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	-0.078	0.012
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	-0.069	0.016
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	-0.064	0.02
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	-0.005	0.022
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.007	0.004
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.011	-0.005
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.005	-0.001
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	-0.01	0.009
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	0.043	0.027
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.04	-0.008
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.026	-0.037
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.005	-0.051
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	-0.022	-0.05
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	-0.067	0.025
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	-0.06	0.021
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	-0.046	0.026
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	-0.035	0.034
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	-0.029	0.042
