con	fwhm	motion	model	jaccard	spearman	run1_icc_cohensd	run2_icc_cohensd
Sgain-Base	4.0	opt4	FixMod	0.4310879262115371	0.8837718829099637	0.0978032966104828	0.10247596246546868
Sgain-Base	5.0	opt1	CueMod	0.5454278153484269	0.8926289114204883	-0.26650073639419936	-0.29895669170965894
Sgain-Base	5.0	opt1	AntMod	0.18403830806065444	0.8982929209500344	-0.049485431729942096	-0.06414394632314228
Sgain-Base	5.0	opt1	FixMod	0.370307188799171	0.9243023877199706	0.26525034943035947	0.2916187696803827
Sgain-Base	5.0	opt2	CueMod	0.44732105773224423	0.8793938379696682	-0.275428605426423	-0.3375764436865552
Sgain-Base	5.0	opt2	AntMod	0.19501156592577693	0.8667833602464182	-0.10432446903984631	-0.12897124752761108
Sgain-Base	5.0	opt2	FixMod	0.47295976124318206	0.9288057541515614	0.2809987751368981	0.28696595077344617
Sgain-Base	5.0	opt3	CueMod	0.3477485131690739	0.8705887980184315	-0.24912780230861137	-0.2957904570273258
Sgain-Base	5.0	opt3	AntMod	0.2381319210399615	0.8551730629026976	-0.11180132233223895	-0.15838597586367387
Sgain-Base	5.0	opt3	FixMod	0.4635104403555923	0.9092401474289646	0.098099088375643	0.11195068549297084
Sgain-Base	5.0	opt4	CueMod	0.3584074773074503	0.8722591891399156	-0.24804553472179472	-0.2978893594279445
Sgain-Base	5.0	opt4	AntMod	0.21750867720786735	0.8469990540369017	-0.09896589646570308	-0.1430346154154948
Sgain-Base	5.0	opt4	FixMod	0.4650612189677333	0.9041923254995189	0.09813507070276402	0.11066286758077956
Sgain-Base	6.0	opt1	CueMod	0.5847561808496106	0.9046067610938685	-0.23227638323103625	-0.2744596682630747
Sgain-Base	6.0	opt1	AntMod	0.17584269662921345	0.9131839281527334	-0.05492152533934341	-0.06620606657653749
Sgain-Base	6.0	opt1	FixMod	0.3751008580032956	0.9328065247095367	0.2379239365736595	0.2813100103647456
Sgain-Base	6.0	opt2	CueMod	0.4815871369294606	0.8934250586215731	-0.24947605931868544	-0.31448119094887916
Sgain-Base	6.0	opt2	AntMod	0.1947863866763215	0.8857882532924777	-0.1148117942714598	-0.13534501149530626
Sgain-Base	6.0	opt2	FixMod	0.4882406753361047	0.9389176116681739	0.265643615507066	0.2795832310317963
Sgain-Base	6.0	opt3	CueMod	0.3652834599649328	0.8904540458494038	-0.24690427962173042	-0.29598502603980265
Sgain-Base	6.0	opt3	AntMod	0.25145018915510714	0.8753848714652335	-0.12103136012072242	-0.1695017300334671
Sgain-Base	6.0	opt3	FixMod	0.4945250261846573	0.9234058026594021	0.09676650070998406	0.11898475773984549
Sgain-Base	6.0	opt4	CueMod	0.37216455209534804	0.892767244142333	-0.24445585063866976	-0.2972036454222343
Sgain-Base	6.0	opt4	AntMod	0.23156379646092626	0.8681840924704304	-0.10802347202289268	-0.15428445839951388
Sgain-Base	6.0	opt4	FixMod	0.49540455494282953	0.9184504714414534	0.09434184773717993	0.11618299990147594
Sgain-Base	7.0	opt1	CueMod	0.6018435539623608	0.9119404647219872	-0.20029906481801116	-0.250619422306441
Sgain-Base	7.0	opt1	AntMod	0.17194037656903766	0.9227063599371383	-0.06261025158717194	-0.07180263279856766
Sgain-Base	7.0	opt1	FixMod	0.3805315281434123	0.9382768566927131	0.20971309852880277	0.2679374931943633
Sgain-Base	7.0	opt2	CueMod	0.5060658578856152	0.9035403533348032	-0.22641277392437564	-0.2930190531682864
Sgain-Base	7.0	opt2	AntMod	0.19612050467771008	0.8985035672367633	-0.1253126030444504	-0.14310271435010113
Sgain-Base	7.0	opt2	FixMod	0.4995327896704044	0.9455976480488121	0.25069121281806095	0.2700516817631653
Sgain-Base	7.0	opt3	CueMod	0.3843658773921505	0.904350668750115	-0.2448201871202456	-0.29690990283076424
Sgain-Base	7.0	opt3	AntMod	0.2626494940202392	0.8887954811761998	-0.13159235525211185	-0.18195849925498814
Sgain-Base	7.0	opt3	FixMod	0.5113751113751114	0.9330410439367225	0.09176222499520427	0.12136217178183961
Sgain-Base	7.0	opt4	CueMod	0.38620385150969666	0.9072604960333237	-0.24096280954138757	-0.2966856090651243
