con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	0.111	-0.009
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	0.061	-0.008
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.036	-0.01
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.022	-0.012
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.013	-0.012
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	0.149	0.07
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.116	0.053
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.092	0.039
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.071	0.029
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.056	0.022
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.018	-0.001
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.01	-0.003
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.007	-0.003
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.004	-0.002
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.003	-0.002
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	0.046	-0.008
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.027	-0.007
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.018	-0.005
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.013	-0.001
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.01	0.002
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	0.042	0.024
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.029	0.006
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.02	-0.002
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.014	-0.005
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.009	-0.005
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.007	-0.007
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.002	-0.009
