con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	1.304	1.173
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.828	0.737
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	0.588	0.51
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	0.448	0.38
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	1.604	1.381
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.833	0.728
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.513	0.448
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.355	0.311
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.266	0.237
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	1.371	1.058
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	0.718	0.55
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.438	0.324
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	0.296	0.21
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	0.215	0.148
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	2.412	1.981
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	1.251	1.047
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.782	0.643
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.551	0.441
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.42	0.33
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	1.576	1.392
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	0.82	0.732
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.505	0.448
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	0.347	0.308
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	0.258	0.232
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	0.526	0.466
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	0.296	0.272
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.199	0.19
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.149	0.147
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.121	0.122
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	2.027	1.493
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	1.107	0.842
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.705	0.567
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.501	0.43
